"","therapeutic_area","brand","che_pc_usd","che_perc_gdp","cluster_nl","corporation","country","launch_date","date","drug_id","ind_launch_date","indication","insurance_perc_che","population","prev_perc","price_month","price_unit","public_perc_che","target","Country_Group","Price_Group","therapeutical_cluster","indication_number","avg_price_per_year","month_number"
"3544","THER_AREA_CD59","BRAND_E68F",1.07958801498127,1.29395297683684,"BRAND_E68F_COUNTRY_AE54","CORP_C3C7","COUNTRY_AE54",2018-10-01,2020-07-01,"DRUG_ID_E2D9","-1","['IND_6F13', 'IND_120F']",1.50666666666667,1.89016318981826,0.0808797548664527,-1,1.00579072197291,1.58208955223881,1.03031698179556,2,2,2,2,1.00401746309055,7
"3545","THER_AREA_CD59","BRAND_C21A",1.12172284644195,1.50049883542634,"BRAND_C21A_COUNTRY_0C7D","CORP_C3C7","COUNTRY_0C7D",2021-05-01,2021-08-01,"DRUG_ID_E2D9","-1","['IND_120F', 'IND_8E8D']",1.82666666666667,1.12241529113541,0.0411519400985823,-1,1.0028706569685,1.94029850746269,1.00070416106833,4,2,2,2,1.00401746309055,8
"3546","THER_AREA_CD59","BRAND_EA0B",1.64965667915106,1.89292830802952,"BRAND_EA0B_COUNTRY_C51E","CORP_01C7","COUNTRY_C51E",2014-09-01,2015-01-01,"DRUG_ID_A56F","2009-07-01 00:00:00","['IND_851C']",1.09333333333333,1.00052611005882,0.0610540969391391,-1,1.29023344808193,1.8955223880597,1.00864378149332,4,2,2,1,1.05056216124771,1
"3547","THER_AREA_CD59","BRAND_50D8",1.94085518102372,1.8228022168579,"BRAND_50D8_COUNTRY_4242","CORP_F57D","COUNTRY_4242",2018-02-01,2020-02-01,"DRUG_ID_D235","-1","['IND_7671']",-0.0266666666666662,1.01113658540175,0.018231315598505,-1,1.00255706086195,2,1.00026920049547,4,2,2,1,1.0023462569072,2
"3548","THER_AREA_CD59","BRAND_152E",1.34113607990012,1.82023466341432,"BRAND_152E_COUNTRY_EA71","CORP_01C7","COUNTRY_EA71",2016-02-01,2019-09-01,"DRUG_ID_A56F","-1","['IND_851C', 'IND_0AE9', 'IND_176A', 'IND_632E', 'IND_258A']",1.01333333333333,1.04834002801643,0.0966001858115084,-1,0.720046570342112,1.65671641791045,1.1458039616616,2,2,2,3.5,1.05056216124771,9
"3549","THER_AREA_CD59","BRAND_7114",1.07178526841448,1.61736326000107,"BRAND_7114_COUNTRY_C89B","CORP_6095","COUNTRY_C89B",2018-03-01,2021-09-01,"DRUG_ID_5417","2014-12-01 00:00:00","['IND_851C']",-0.0266666666666662,1.44994975210589,0.0512918337451183,1.04477545377514,1.08820925684859,1.67164179104478,1.02182311872401,2,2,2,1,1.19866082162244,9
"3550","THER_AREA_CD59","BRAND_7114",1.70099875156055,1.75648371821833,"BRAND_7114_COUNTRY_6F78","CORP_6095","COUNTRY_6F78",2014-09-01,2019-01-01,"DRUG_ID_5417","-1","['IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",1.17333333333333,1.00881513956512,0.0142333495566733,1.89351112696785,1.24352411957828,1.92537313432836,1.44073776097512,4,2,2,3.5,1.19866082162244,1
"3551","THER_AREA_CD59","BRAND_D72F",1.00451779026217,1.04347052501338,"BRAND_D72F_COUNTRY_7D31","CORP_01C7","COUNTRY_7D31",2021-11-01,2022-04-01,"DRUG_ID_0C4E","2021-10-01 00:00:00","['IND_851C']",1.08333333333333,1.89016318981826,0.0176716673573091,-1,1.07629113234258,1.29850746268657,1.04490549689012,2,2,2,1,1.19598306502304,4
"3552","THER_AREA_CD59","BRAND_152E",1.27668539325843,0.788726679557022,"BRAND_152E_COUNTRY_5180","CORP_01C7","COUNTRY_5180",2015-11-01,2020-08-01,"DRUG_ID_A56F","-1","['IND_851C', 'IND_0AE9', 'IND_176A', 'IND_632E', 'IND_258A']",1.94666666666667,1.05164626312058,0.104384053517204,1.02535789145074,1.18162686641169,2.01492537313433,1.28881846504831,1,2,2,3.5,1.05056216124771,8
"3553","THER_AREA_CD59","BRAND_152E",1.18086766541823,1.45080290151137,"BRAND_152E_COUNTRY_88A3","CORP_01C7","COUNTRY_88A3",2016-09-01,2018-03-01,"DRUG_ID_A56F","-1","['IND_851C', 'IND_0AE9', 'IND_176A', 'IND_632E']",2.02666666666667,1.00825583252535,0.0801886862101975,1.03130713999019,1.17310577438817,1.92537313432836,1.28333199281299,4,2,2,3.5,1.05056216124771,3
"3554","THER_AREA_CD59","BRAND_7114",1.20477007911985,1.46484869187016,"BRAND_7114_COUNTRY_B835","CORP_6095","COUNTRY_B835",2016-11-01,2020-05-01,"DRUG_ID_5417","2014-12-01 00:00:00","['IND_851C']",1.14666666666667,1.25975369313722,0.0290662560185058,1.09619587031173,1.19122660439545,1.79013091223881,1.21158545963839,2,2,2,1,1.19866082162244,5
"3555","THER_AREA_CD59","BRAND_152E",1.07599875156055,1.57792788670747,"BRAND_152E_COUNTRY_EF33","CORP_01C7","COUNTRY_EF33",2017-06-01,2019-11-01,"DRUG_ID_A56F","2009-07-01 00:00:00","['IND_851C']",1.97333333333333,1.37109685565233,0.0366894471578463,-1,1.07926301499341,1.82089552238806,1.15730410174653,2,2,2,1,1.05056216124771,11
"3556","THER_AREA_CD59","BRAND_E68F",1.07412609238452,1.28715918452634,"BRAND_E68F_COUNTRY_AE54","CORP_C3C7","COUNTRY_AE54",2018-10-01,2019-03-01,"DRUG_ID_E2D9","-1","['IND_6F13', 'IND_120F']",1.49333333333333,1.89016318981826,0.0797982725016515,-1,1.00733000783065,1.58208955223881,1.00664419515105,2,2,2,2,1.00401746309055,3
"3557","THER_AREA_CD59","BRAND_152E",1.16838327091136,1.43426543478439,"BRAND_152E_COUNTRY_88A3","CORP_01C7","COUNTRY_88A3",2016-09-01,2016-11-01,"DRUG_ID_A56F","-1","['IND_851C', 'IND_0AE9', 'IND_176A', 'IND_632E']",1.98666666666667,1.00815409743837,0.0790943687287252,1.03398296392097,1.18797237175522,1.92537313432836,1.09243401936872,4,2,2,3.5,1.05056216124771,11
"3558","THER_AREA_CD59","BRAND_9F8B",1.22612359550562,1.81427723756484,"BRAND_9F8B_COUNTRY_2E65","CORP_5B22","COUNTRY_2E65",2020-02-01,2022-04-01,"DRUG_ID_E811","2012-11-01 00:00:00","['IND_7671', 'IND_B923']",1.77333333333333,1.12453040242018,0.0205759700492911,-1,1.00462582457806,1.59701492537313,1.00318494324339,2,2,2,2,1.00314849276912,4
"3559","THER_AREA_CD59","BRAND_7114",1.7251872659176,1.80786490945528,"BRAND_7114_COUNTRY_A67D","CORP_6095","COUNTRY_A67D",2014-12-01,2016-06-01,"DRUG_ID_5417","-1","['IND_0AE9', 'IND_8F07', 'IND_176A']",1.98666666666667,1.10423076315877,0.0206479028861373,-1,1.24409580762061,1.73134328358209,1.44073776097512,1,2,2,3,1.19866082162244,6
"3560","THER_AREA_CD59","BRAND_838A",1.09737827715356,1.40917200193755,"BRAND_838A_COUNTRY_5FEB","CORP_C3C7","COUNTRY_5FEB",2017-11-01,2020-08-01,"DRUG_ID_45DC","2017-01-01 00:00:00","['IND_6F13', 'IND_120F']",1.48,1.89016318981826,0.0411519400985823,-1,1.00281902292004,1.65671641791045,1.0122391724317,4,2,2,2,1.00622885897637,8
"3561","THER_AREA_CD59","BRAND_E68F",1.07412609238452,1.28715918452634,"BRAND_E68F_COUNTRY_AE54","CORP_C3C7","COUNTRY_AE54",2018-10-01,2019-04-01,"DRUG_ID_E2D9","-1","['IND_6F13', 'IND_120F']",1.49333333333333,1.89016318981826,0.0797982725016515,-1,1.00736803531485,1.58208955223881,1.01065793878136,2,2,2,2,1.00401746309055,4
"3562","THER_AREA_CD59","BRAND_50D8",1.23096129837703,1.58207236192811,"BRAND_50D8_COUNTRY_6B71","CORP_B3B2","COUNTRY_6B71",2018-01-01,2018-10-01,"DRUG_ID_D235","-1","['IND_7671']",1.42666666666667,1.05167125812923,0.0191353807690789,-1,1.00128819824805,1.52238805970149,1.00415804939875,2,2,2,1,1.0023462569072,10
"3563","THER_AREA_CD59","BRAND_7114",1.6563670411985,1.70155401560666,"BRAND_7114_COUNTRY_6F78","CORP_6095","COUNTRY_6F78",2014-09-01,2018-01-01,"DRUG_ID_5417","-1","['IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",1.17333333333333,1.00875453230889,0.0140763444646987,1.89351112696785,1.21228905677015,1.91044776119403,1.39491074164634,4,2,2,3.5,1.19866082162244,1
"3564","THER_AREA_CD59","BRAND_571D",1.34472534332085,1.49866283249194,"BRAND_571D_COUNTRY_4D48","CORP_C3C7","COUNTRY_4D48",2017-07-01,2018-10-01,"DRUG_ID_45DC","-1","['IND_6F13', 'IND_120F']",1.64,1.38959674666938,0.0411519400985823,-1,1.00351644522896,1.61194029850746,1.02223432631197,2,2,2,2,1.00622885897637,10
"3565","THER_AREA_CD59","BRAND_C3A1",2.17602996254682,1.77726701827196,"BRAND_C3A1_COUNTRY_D5B9","CORP_C3C7","COUNTRY_D5B9",2016-07-01,2016-12-01,"DRUG_ID_45DC","-1","['IND_6F13', 'IND_120F']",-0.0266666666666662,1.00612374193687,0.0351296048726048,-1,1.01103752611626,2.02985074626866,1.00414834387804,4,2,2,2,1.00622885897637,12
"3566","THER_AREA_CD59","BRAND_7114",1.05727215980025,1.07820909396165,"BRAND_7114_COUNTRY_221C","CORP_6095","COUNTRY_221C",2016-04-01,2020-12-01,"DRUG_ID_5417","-1","['IND_0AE9', 'IND_851C']",1.70666666666667,1.6542623263681,0.0366130611356618,1.63528519823396,1.0493797267723,1.91044776119403,1.44073776097512,2,2,2,2,1.19866082162244,12
"3567","THER_AREA_CD59","BRAND_152E",1.78386392009988,1.8919444994338,"BRAND_152E_COUNTRY_445D","CORP_01C7","COUNTRY_445D",2016-01-01,2019-09-01,"DRUG_ID_A56F","-1","['IND_851C', 'IND_176A', 'IND_0AE9', 'IND_632E']",1,1.2694869072142,0.0743957594220792,-1,1.28949292004337,1.7910447761194,1.44073776097512,3,2,2,3.5,1.05056216124771,9
"3568","THER_AREA_CD59","BRAND_7114",1.2748127340824,1.69471315131151,"BRAND_7114_COUNTRY_EA71","CORP_6095","COUNTRY_EA71",2014-11-01,2016-11-01,"DRUG_ID_5417","-1","['IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",1.01333333333333,1.04896588631051,0.0198555544595525,-1,1.19701971415678,1.67164179104478,1.0792333169889,2,2,2,3.5,1.19866082162244,11
"3569","THER_AREA_CD59","BRAND_152E",1.72378277153558,1.83784273478392,"BRAND_152E_COUNTRY_445D","CORP_01C7","COUNTRY_445D",2016-01-01,2017-06-01,"DRUG_ID_A56F","-1","['IND_851C', 'IND_176A', 'IND_0AE9', 'IND_632E']",1,1.26161678883749,0.0725708850223014,-1,1.28957413878927,1.7910447761194,1.44073776097512,3,2,2,3.5,1.05056216124771,6
"3570","THER_AREA_CD59","BRAND_152E",1.91042446941323,1.86944492435777,"BRAND_152E_COUNTRY_4442","CORP_01C7","COUNTRY_4442",2015-08-01,2019-08-01,"DRUG_ID_A56F","-1","['IND_851C', 'IND_632E', 'IND_0AE9', 'IND_176A']",1,1.16994690229823,0.0743957594220792,1.02381854940612,1.15284140110635,1.82089552238806,1.44073776097512,2,2,2,3.5,1.05056216124771,8
"3571","THER_AREA_CD59","BRAND_50D8",1.23096129837703,1.58207236192811,"BRAND_50D8_COUNTRY_6B71","CORP_B3B2","COUNTRY_6B71",2018-01-01,2018-05-01,"DRUG_ID_D235","-1","['IND_7671']",1.42666666666667,1.05167125812923,0.0191353807690789,-1,1.00121039865402,1.52238805970149,1.00270528619359,2,2,2,1,1.0023462569072,5
"3572","THER_AREA_CD59","BRAND_7114",1.63654806491885,1.70025181762284,"BRAND_7114_COUNTRY_6F78","CORP_6095","COUNTRY_6F78",2014-09-01,2017-04-01,"DRUG_ID_5417","-1","['IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",1.17333333333333,1.00864756517902,0.0139241385021622,1.89351112696785,1.22657355889021,1.91044776119403,1.32893363349614,4,2,2,3.5,1.19866082162244,4
"3573","THER_AREA_CD59","BRAND_127B",1.06413857677903,1.24728505587776,"BRAND_127B_COUNTRY_AE54","CORP_DF1B","COUNTRY_AE54",2015-11-01,2018-02-01,"DRUG_ID_BF8E","-1","['IND_6F13', 'IND_120F']",1.49333333333333,1.89016318981826,0.0786862899691394,-1,1.00385733270734,1.59701492537313,1.00635124167068,2,2,2,2,1.00400010317723,2
"3574","THER_AREA_CD59","BRAND_838A",1.06788389513109,1.24588217900766,"BRAND_838A_COUNTRY_5FEB","CORP_C3C7","COUNTRY_5FEB",2017-11-01,2017-11-01,"DRUG_ID_45DC","2017-01-01 00:00:00","['IND_6F13', 'IND_120F']",1.46666666666667,1.89016318981826,0.0411519400985823,-1,1.00278785504628,1.59701492537313,1.00118279648437,4,2,2,2,1.00622885897637,11
"3575","THER_AREA_CD59","BRAND_C3A1",1.69132334581773,1.73142252772565,"BRAND_C3A1_COUNTRY_6F78","CORP_C3C7","COUNTRY_6F78",2016-06-01,2020-12-01,"DRUG_ID_45DC","-1","['IND_6F13', 'IND_120F']",1.17333333333333,1.00886544002801,0.0411519400985823,-1,1.01161046508325,1.94029850746269,1.03968868367445,4,2,2,2,1.00622885897637,12
"3576","THER_AREA_CD59","BRAND_DE07",1.11610486891386,1.55375428201721,"BRAND_DE07_COUNTRY_5FEB","CORP_7F18","COUNTRY_5FEB",2017-01-01,2021-01-01,"DRUG_ID_E811","2012-11-01 00:00:00","['IND_7671', 'IND_B923']",1.42666666666667,1.89016318981826,0.0205759700492911,-1,1.00159516210836,1.80597014925373,1.06986238133532,4,2,2,2,1.00314849276912,1
"3577","THER_AREA_CD59","BRAND_C3A1",1.46282771535581,1.91848848831666,"BRAND_C3A1_COUNTRY_907E","CORP_C3C7","COUNTRY_907E",2017-08-01,2022-01-01,"DRUG_ID_45DC","-1","['IND_6F13', 'IND_120F']",1.04,1.35627805864089,0.0344056720861394,-1,1.0054850462269,1.84370648044776,1.075732688914,4,2,2,2,1.00622885897637,1
"3578","THER_AREA_CD59","BRAND_C3A1",1.3893570536829,1.6903297759921,"BRAND_C3A1_COUNTRY_907E","CORP_C3C7","COUNTRY_907E",2017-08-01,2018-10-01,"DRUG_ID_45DC","-1","['IND_6F13', 'IND_120F']",1.04,1.34880445377981,0.0328867080813074,-1,1.00529665073081,1.80597014925373,1.03376371868967,4,2,2,2,1.00622885897637,10
"3579","THER_AREA_CD59","BRAND_C21A",1.82615480649189,1.79646472106031,"BRAND_C21A_COUNTRY_4442","CORP_D524","COUNTRY_4442",2014-09-01,2016-11-01,"DRUG_ID_E2D9","2017-10-01 00:00:00","['IND_6F13', 'IND_120F']",1,1.1603521138368,0.0382155087161317,-1,1.00384567218713,1.80597014925373,1.01603658511356,2,2,2,2,1.00401746309055,11
"3580","THER_AREA_CD59","BRAND_C352",2.60791198501873,1.98983224549092,"BRAND_C352_COUNTRY_3AD0","CORP_01C7","COUNTRY_3AD0",2021-02-01,2022-08-01,"DRUG_ID_0C4E","2021-10-01 00:00:00","['IND_851C']",1.57333333333333,1.0351073554352,0.0693873676313822,1.09082192391741,1.24984733832749,1.28358208955224,1.04731231841757,1,2,2,1,1.19598306502304,8
"3581","THER_AREA_CD59","BRAND_7114",1.12078651685393,1.39712420841573,"BRAND_7114_COUNTRY_9488","CORP_6095","COUNTRY_9488",2015-02-01,2016-12-01,"DRUG_ID_5417","-1","['IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",1.78666666666667,1.2780221076495,0.0206479028861373,1.72803817508808,1.15485709012084,1.77611940298507,1.22775204764777,4,2,2,3.5,1.19866082162244,12
"3582","THER_AREA_CD59","BRAND_127B",1.07412609238452,1.28715918452634,"BRAND_127B_COUNTRY_AE54","CORP_DF1B","COUNTRY_AE54",2015-11-01,2019-04-01,"DRUG_ID_BF8E","-1","['IND_6F13', 'IND_120F']",1.49333333333333,1.89016318981826,0.0797982725016515,-1,1.0042008147471,1.58208955223881,1.01646056312351,2,2,2,2,1.00400010317723,4
"3583","THER_AREA_CD59","BRAND_C21A",1.23096129837703,1.58207236192811,"BRAND_C21A_COUNTRY_6B71","CORP_BBDC","COUNTRY_6B71",2015-02-01,2018-09-01,"DRUG_ID_E2D9","-1","['IND_120F', 'IND_8E8D']",1.42666666666667,1.05167125812923,0.0382707615381579,-1,1.00319918243038,1.52238805970149,1.03651600003617,2,2,2,2,1.00401746309055,9
"3584","THER_AREA_CD59","BRAND_7114",1.76357677902622,1.92284608416043,"BRAND_7114_COUNTRY_6F78","CORP_6095","COUNTRY_6F78",2014-09-01,2015-08-01,"DRUG_ID_5417","-1","['IND_0AE9']",1.17333333333333,1.00836792407696,0.0045057329909463,-1,1.26612823272523,1.94029850746269,1.16502169158338,4,2,2,1,1.19866082162244,8
"3585","THER_AREA_CD59","BRAND_1E6F",1.61747034956305,1.69061249605384,"BRAND_1E6F_COUNTRY_5A54","CORP_01C7","COUNTRY_5A54",2019-03-01,2022-05-01,"DRUG_ID_1A21","2022-06-01 00:00:00","['IND_120F', 'IND_8E8D']",1.63777972066667,1.0368346994912,0.0411519400985823,-1,1.00254058005414,1.80597014925373,1.0100456265454,4,2,2,2,1.00242808282594,5
"3586","THER_AREA_CD59","BRAND_7114",1.6563670411985,1.70155401560666,"BRAND_7114_COUNTRY_6F78","CORP_6095","COUNTRY_6F78",2014-09-01,2018-11-01,"DRUG_ID_5417","-1","['IND_0AE9', 'IND_8F07', 'IND_176A', 'IND_632E']",1.17333333333333,1.00875453230889,0.0140763444646987,1.89351112696785,1.23451369443641,1.91044776119403,1.43600723664057,4,2,2,3.5,1.19866082162244,11
"3587","THER_AREA_CD59","BRAND_C352",1.34002028714107,0.788726679557022,"BRAND_C352_COUNTRY_5180","CORP_01C7","COUNTRY_5180",2021-09-01,2022-11-01,"DRUG_ID_0C4E","2021-10-01 00:00:00","['IND_851C']",1.92,1.05193887877834,0.0693873676313822,1.06497792445257,1.17170760913998,2.04477611940298,1.08375126835126,1,2,2,1,1.19598306502304,11
"3588","THER_AREA_CD59","BRAND_B5CF",1.08583021223471,1.3620178111169,"BRAND_B5CF_COUNTRY_5FEB","CORP_C3C7","COUNTRY_5FEB",2015-10-01,2018-03-01,"DRUG_ID_E2D9","2017-10-01 00:00:00","['IND_6F13', 'IND_120F']",1.46666666666667,1.89016318981826,0.0411519400985823,-1,1.00262397587162,1.59701492537313,1.02773224838552,4,2,2,2,1.00401746309055,3
"3589","THER_AREA_CD59","BRAND_5E5F",1.08239700374532,1.32539675384843,"BRAND_5E5F_COUNTRY_8DBB","CORP_3C09","COUNTRY_8DBB",2016-02-01,2016-12-01,"DRUG_ID_E811","2012-11-01 00:00:00","['IND_7671', 'IND_B923']",1.36,1.89016318981826,0.0205759700492911,-1,1.00447954469374,1.52238805970149,1.02617349067787,4,2,2,2,1.00314849276912,12
"3590","THER_AREA_CD59","BRAND_37C0",1.30711610486891,1.74316786264909,"BRAND_37C0_COUNTRY_EA71","CORP_F476","COUNTRY_EA71",2016-07-01,2018-03-01,"DRUG_ID_8B51","-1","['IND_0AE9', 'IND_D17E']",1.01333333333333,1.04848651693857,0.0072039493244164,-1,1.47593590260299,1.65671641791045,1.02912703387487,2,2,2,2,1.48395750779175,3
"3591","THER_AREA_CD59","BRAND_C352",1.94506866416979,2.16017008443854,"BRAND_C352_COUNTRY_445D","CORP_01C7","COUNTRY_445D",2022-02-01,2022-03-01,"DRUG_ID_0C4E","2021-10-01 00:00:00","['IND_851C']",1,1.27943872879173,0.0641558009967685,1.09802434999777,1.26061700766721,1.86567164179104,1.03488541245861,3,2,2,1,1.19598306502304,3
"3592","THER_AREA_CD59","BRAND_571D",1.40761548064919,1.60297410349275,"BRAND_571D_COUNTRY_4D48","CORP_C3C7","COUNTRY_4D48",2017-07-01,2021-12-01,"DRUG_ID_45DC","-1","['IND_6F13', 'IND_120F']",1.66666666666667,1.39235392564689,0.0411519400985823,-1,1.0043100325749,1.65671641791045,1.08393896208242,2,2,2,2,1.00622885897637,12
"3593","THER_AREA_CD59","BRAND_C651",1.67868289637953,1.97770079474058,"BRAND_C651_COUNTRY_53A5","CORP_51C0","COUNTRY_53A5",2015-12-01,2020-07-01,"DRUG_ID_FAE7","-1","['IND_6F13', 'IND_120F']",2,1.89016318981826,0.0808797548664527,-1,1.02727356876877,2,1.44073776097512,4,2,2,2,1.02633013296797,7
"3594","THER_AREA_CD59","BRAND_9F8B",1.22612359550562,1.81427723756484,"BRAND_9F8B_COUNTRY_2E65","CORP_5B22","COUNTRY_2E65",2020-02-01,2022-05-01,"DRUG_ID_E811","2012-11-01 00:00:00","['IND_7671', 'IND_B923']",1.77333333333333,1.12453040242018,0.0205759700492911,-1,1.00454364802918,1.59701492537313,1.00373585924788,2,2,2,2,1.00314849276912,5
"3595","THER_AREA_CD59","BRAND_7114",1.07911985018727,1.62334743269972,"BRAND_7114_COUNTRY_C89B","CORP_6095","COUNTRY_C89B",2018-03-01,2018-12-01,"DRUG_ID_5417","2014-12-01 00:00:00","['IND_851C']",-0.0266666666666662,1.43206214256279,0.0512918337451183,1.04477545377514,1.11270957357548,1.59701492537313,1.01412025559029,2,2,2,1,1.19866082162244,12
"3596","THER_AREA_CD59","BRAND_50D8",1.14887640449438,1.47390516059203,"BRAND_50D8_COUNTRY_FA79","CORP_B3B2","COUNTRY_FA79",2014-10-01,2018-03-01,"DRUG_ID_D235","-1","['IND_7671']",1.8,1.04370394131032,0.0177586822019371,-1,1.00182980511228,1.76119402985075,1.00623758491501,1,2,2,1,1.0023462569072,3
"3597","THER_AREA_CD59","BRAND_50D8",1.27668539325843,0.788726679557022,"BRAND_50D8_COUNTRY_5180","CORP_B3B2","COUNTRY_5180",2016-01-01,2020-02-01,"DRUG_ID_D235","-1","['IND_7671']",1.94666666666667,1.05164626312058,0.018231315598505,-1,1.00179614281402,2.01492537313433,1.00829362285481,1,2,2,1,1.0023462569072,2
"3598","THER_AREA_CD59","BRAND_152E",1.08629837702871,1.32659985779197,"BRAND_152E_COUNTRY_AE54","CORP_01C7","COUNTRY_AE54",2018-01-01,2021-03-01,"DRUG_ID_A56F","-1","['IND_851C', 'IND_176A', 'IND_632E', 'IND_0AE9']",1.45333333333333,1.89016318981826,0.0392500744568268,-1,1.13848918533566,1.56716417910448,1.07727696649387,2,2,2,3.5,1.05056216124771,3
"3599","THER_AREA_CD59","BRAND_CF4C",1.04728464419476,1.26519885844983,"BRAND_CF4C_COUNTRY_84C8","CORP_F82D","COUNTRY_84C8",2015-05-01,2018-05-01,"DRUG_ID_F812","2002-10-01 00:00:00","['IND_7671']",1.36,1.22480268637586,0.0205759700492911,-1,1.00182123463329,1.67164179104478,1.00137282036353,2,2,2,1,1.0018849849304,5
"3600","THER_AREA_CD59","BRAND_1E6F",1.09288574141698,1.32226603463831,"BRAND_1E6F_COUNTRY_AE54","CORP_01C7","COUNTRY_AE54",2022-01-01,2022-12-01,"DRUG_ID_1A21","2022-06-01 00:00:00","['IND_120F', 'IND_8E8D']",1.4,1.89016318981826,0.0829739994846425,-1,1.0019148230086,1.55223880597015,1.01461872772966,2,2,2,2,1.00242808282594,12
"3601","THER_AREA_CD59","BRAND_C21A",1.23096129837703,1.58207236192811,"BRAND_C21A_COUNTRY_6B71","CORP_BBDC","COUNTRY_6B71",2015-02-01,2018-07-01,"DRUG_ID_E2D9","-1","['IND_120F', 'IND_8E8D']",1.42666666666667,1.05167125812923,0.0382707615381579,-1,1.00399925225421,1.52238805970149,1.04674280937126,2,2,2,2,1.00401746309055,7
"3602","THER_AREA_CD59","BRAND_838A",1.09737827715356,1.40917200193755,"BRAND_838A_COUNTRY_5FEB","CORP_C3C7","COUNTRY_5FEB",2017-11-01,2020-05-01,"DRUG_ID_45DC","2017-01-01 00:00:00","['IND_6F13', 'IND_120F']",1.48,1.89016318981826,0.0411519400985823,-1,1.00275640669015,1.65671641791045,1.01692080913189,4,2,2,2,1.00622885897637,5
"3603","THER_AREA_CD59","BRAND_C3A1",1.25671036204744,1.71368510616472,"BRAND_C3A1_COUNTRY_6B71","CORP_BBDC","COUNTRY_6B71",2020-01-01,2021-12-01,"DRUG_ID_45DC","-1","['IND_6F13', 'IND_120F']",1.44,1.05018115244801,0.0404439761838283,-1,1.00462163277231,1.55223880597015,1.02150564603343,2,2,2,2,1.00622885897637,12
"3604","THER_AREA_CD59","BRAND_7114",1.12078651685393,1.39712420841573,"BRAND_7114_COUNTRY_9488","CORP_6095","COUNTRY_9488",2015-02-01,2016-03-01,"DRUG_ID_5417","-1","['IND_0AE9', 'IND_8F07', 'IND_176A']",1.78666666666667,1.2780221076495,0.0206479028861373,1.72803817508808,1.19573725142557,1.77611940298507,1.08386923557838,4,2,2,3,1.19866082162244,3
"3605","THER_AREA_CD59","BRAND_D72F",1.00451779026217,1.04347052501338,"BRAND_D72F_COUNTRY_7D31","CORP_01C7","COUNTRY_7D31",2021-11-01,2022-03-01,"DRUG_ID_0C4E","2021-10-01 00:00:00","['IND_851C']",1.08333333333333,1.89016318981826,0.0176716673573091,-1,1.07636673714277,1.29850746268657,1.06115673395982,2,2,2,1,1.19598306502304,3
"3606","THER_AREA_CD59","BRAND_152E",1.73720349563046,1.80788570798632,"BRAND_152E_COUNTRY_A67D","CORP_01C7","COUNTRY_A67D",2016-01-01,2017-04-01,"DRUG_ID_A56F","-1","['IND_851C', 'IND_0AE9', 'IND_176A', 'IND_632E']",1.98666666666667,1.10492117757688,0.0790572999084444,-1,1.23834442485923,1.71641791044776,1.12935159530098,1,2,2,3.5,1.05056216124771,4
"3607","THER_AREA_CD59","BRAND_50D8",1.20162297128589,0.788726679557022,"BRAND_50D8_COUNTRY_5180","CORP_B3B2","COUNTRY_5180",2016-01-01,2017-05-01,"DRUG_ID_D235","-1","['IND_7671']",1.92,1.05106385272058,0.0175097180088822,-1,1.00170451086594,1.97014925373134,1.00319235008814,1,2,2,1,1.0023462569072,5
"3608","THER_AREA_CD59","BRAND_4C5B",1.07943196004994,1.34483686603741,"BRAND_4C5B_COUNTRY_8DBB","CORP_3999","COUNTRY_8DBB",2019-03-01,2021-04-01,"DRUG_ID_0F50","2014-11-01 00:00:00","['IND_8E8D']",1.36,1.89016318981826,0.0205759700492911,-1,1.00374256503516,1.53731343283582,1.02454270779022,4,2,2,1,1.00308769508336,4
"3609","THER_AREA_CD59","BRAND_EA0B",1.55727215980025,1.70521435124576,"BRAND_EA0B_COUNTRY_C51E","CORP_01C7","COUNTRY_C51E",2014-09-01,2016-02-01,"DRUG_ID_A56F","2009-07-01 00:00:00","['IND_851C']",1.10666666666667,1.00115854979924,0.0605753498276156,-1,1.28490806371346,1.86567164179104,1.04440914243972,4,2,2,1,1.05056216124771,2
"3610","THER_AREA_CD59","BRAND_CF4C",1.04728464419476,1.26519885844983,"BRAND_CF4C_COUNTRY_84C8","CORP_F82D","COUNTRY_84C8",2015-05-01,2018-07-01,"DRUG_ID_F812","2002-10-01 00:00:00","['IND_7671']",1.36,1.22480268637586,0.0205759700492911,-1,1.00193562583865,1.67164179104478,1.00094756531139,2,2,2,1,1.0018849849304,7
"3611","THER_AREA_CD59","BRAND_C3A1",1.46282771535581,1.91848848831666,"BRAND_C3A1_COUNTRY_907E","CORP_C3C7","COUNTRY_907E",2017-08-01,2022-05-01,"DRUG_ID_45DC","-1","['IND_6F13', 'IND_120F']",1.04,1.35627805864089,0.0344056720861394,-1,1.00492382187365,1.84370648044776,1.07326595420312,4,2,2,2,1.00622885897637,5
